fecha,ccaa,Casos totales,Casos diag día previo,Casos diag ultimos 14 días: n,Casos diag ultimos 14 días: IA,Casos diag ultimos 7 días: n,Casos diag ultimos 7 días: IA,Casos diag fecha sintomas 14 días:n,Casos diag fecha sintomas 14 días:IA,Casos diag fecha sintomas 7 días:n,Casos diag fecha sintomas 7 días:IA
2020-10-02,Castilla y León,49.638 ,57 ,9.258 ,"385,82 ",3.871 ,"161,32 ",2.613 ,"108,90 ",634 ,"26,42 "
2020-10-02,Cataluña,142.464 ,153 ,12.018 ,"156,58 ",5.320 ,"69,31 ",4.088 ,"53,26 ",777 ,"10,12 "
2020-10-02,Ceuta,642 ,14 ,200 ,"235,91 ",111 ,"130,93 ",125 ,"147,45 ",44 ,"51,90 "
2020-10-02,C. Valenciana,41.839 ,96 ,5.196 ,"103,84 ",2.108 ,"42,13 ",2.145 ,"42,87 ",501 ,"10,01 "
2020-10-02,Extremadura,11.014 ,164 ,2.763 ,"258,78 ",1.105 ,"103,49 ",572 ,"53,57 ",158 ,"14,80 "
2020-10-02,Galicia,21.675 ,207 ,2.916 ,"108,02 ",1.284 ,"47,56 ",612 ,"22,67 ",153 ,"5,67 "
2020-10-02,Madrid,240.959 ,814 ,43.173 ,"647,91 ",15.620 ,"234,42 ",4.622 ,"69,36 ",746 ,"11,20 "
2020-10-02,Melilla,1.069 ,23 ,401 ,"463,65 ",195 ,"225,47 ",173 ,"200,03 ",59 ,"68,22 "
2020-10-02,Murcia,20.152 ,170 ,5.603 ,"375,06 ",2.291 ,"153,36 ",2.268 ,"151,82 ",588 ,"39,36 "
2020-10-02,Navarra,18.758 ,335 ,4.528 ,"692,13 ",2.163 ,"330,63 ",1.856 ,"283,70 ",611 ,"93,39 "
2020-10-02,País Vasco,45.426 ,393 ,5.619 ,"254,51 ",2.658 ,"120,39 ",73 ,"3,31 ",18 ,"0,82 "
2020-10-02,La Rioja,8.716 ,78 ,1.363 ,"430,24 ",607 ,"191,60 ",498 ,"157,20 ",146 ,"46,09 "
2020-10-05,Andalucía,66.865 ,0 ,12.693 ,"150,85 ",4.259 ,"50,62 ",2.613 ,"31,05 ",416 ,"4,94 "
2020-10-05,Aragón,37.393 ,318 ,3.930 ,"297,89 ",1.510 ,"114,46 ",1.255 ,"95,13 ",204 ,"15,46 "
2020-10-05,Asturias,5.917 ,93 ,1.293 ,"126,42 ",649 ,"63,45 ",266 ,"26,01 ",19 ,"1,86 "
2020-10-05,Baleares,14.478 ,21 ,1.533 ,"133,37 ",639 ,"55,59 ",704 ,"61,25 ",292 ,"25,40 "
2020-10-05,Canarias,14.271 ,100 ,2.232 ,"103,65 ",1.004 ,"46,62 ",937 ,"43,51 ",266 ,"12,35 "
2020-10-05,Cantabria,7.045 ,61 ,730 ,"125,63 ",345 ,"59,37 ",121 ,"20,82 ",41 ,"7,06 "
2020-10-05,Castilla La Mancha,45.612 ,13 ,7.159 ,"352,16 ",2.579 ,"126,87 ",2.419 ,"118,99 ",418 ,"20,56 "
2020-10-05,Castilla y León,51.603 ,44 ,9.044 ,"376,90 ",3.834 ,"159,78 ",2.342 ,"97,60 ",655 ,"27,30 "
2020-10-05,Cataluña,148.015 ,121 ,14.733 ,"191,96 ",7.738 ,"100,82 ",4.965 ,"64,69 ",1.431 ,"18,64 "
2020-10-05,Ceuta,682 ,6 ,207 ,"244,17 ",108 ,"127,39 ",135 ,"159,24 ",32 ,"37,75 "
2020-10-05,C. Valenciana,42.969 ,98 ,4.990 ,"99,72 ",2.038 ,"40,73 ",2.003 ,"40,03 ",470 ,"9,39 "
2020-10-05,Extremadura,11.448 ,102 ,2.447 ,"229,18 ",1.078 ,"100,96 ",486 ,"45,52 ",133 ,"12,46 "
2020-10-05,Galicia,22.385 ,260 ,2.970 ,"110,02 ",1.407 ,"52,12 ",648 ,"24,00 ",216 ,"8,00 "
2020-10-05,Madrid,247.575 ,207 ,39.090 ,"586,64 ",14.817 ,"222,36 ",3.746 ,"56,22 ",545 ,"8,18 "
2020-10-05,Melilla,1.130 ,12 ,383 ,"442,84 ",168 ,"194,25 ",189 ,"218,53 ",61 ,"70,53 "
2020-10-05,Murcia,21.100 ,22 ,5.109 ,"341,99 ",1.935 ,"129,53 ",2.251 ,"150,68 ",543 ,"36,35 "
2020-10-05,Navarra,19.587 ,302 ,4.475 ,"684,03 ",1.997 ,"305,25 ",1.905 ,"291,19 ",742 ,"113,42 "
2020-10-05,País Vasco,46.405 ,266 ,5.245 ,"237,57 ",2.458 ,"111,33 ",55 ,"2,49 ",11 ,"0,50 "
2020-10-05,La Rioja,8.932 ,53 ,1.184 ,"373,74 ",555 ,"175,19 ",493 ,"155,62 ",162 ,"51,14 "
2020-10-06,Andalucía,68.514 ,261 ,13.361 ,"158,79 ",5.035 ,"59,84 ",2.652 ,"31,52 ",560 ,"6,66 "
2020-10-06,Aragón,37.679 ,280 ,3.876 ,"293,79 ",1.568 ,"118,85 ",1.100 ,"83,38 ",187 ,"14,17 "
2020-10-06,Asturias,6.002 ,84 ,1.310 ,"128,08 ",666 ,"65,12 ",264 ,"25,81 ",11 ,"1,08 "
2020-10-06,Baleares,14.573 ,17 ,1.518 ,"132,06 ",667 ,"58,03 ",677 ,"58,90 ",302 ,"26,27 "
2020-10-06,Canarias,14.347 ,74 ,2.136 ,"99,19 ",994 ,"46,16 ",925 ,"42,96 ",273 ,"12,68 "
2020-10-06,Cantabria,7.082 ,37 ,716 ,"123,22 ",309 ,"53,18 ",110 ,"18,93 ",39 ,"6,71 "
2020-10-06,Castilla La Mancha,46.583 ,70 ,7.649 ,"376,27 ",2.947 ,"144,97 ",2.506 ,"123,27 ",539 ,"26,51 "
2020-10-06,Castilla y León,52.263 ,43 ,9.185 ,"382,78 ",4.063 ,"169,32 ",2.615 ,"108,98 ",782 ,"32,59 "
2020-10-06,Cataluña,148.867 ,152 ,14.365 ,"187,16 ",7.384 ,"96,21 ",4.823 ,"62,84 ",1.312 ,"17,09 "
2020-10-06,Ceuta,696 ,14 ,210 ,"247,71 ",102 ,"120,32 ",128 ,"150,98 ",23 ,"27,13 "
2020-10-06,C. Valenciana,43.558 ,213 ,5.223 ,"104,38 ",2.350 ,"46,96 ",2.123 ,"42,43 ",564 ,"11,27 "
2020-10-06,Extremadura,11.612 ,151 ,2.414 ,"226,09 ",1.099 ,"102,93 ",456 ,"42,71 ",123 ,"11,52 "
2020-10-06,Galicia,22.548 ,154 ,2.904 ,"107,58 ",1.427 ,"52,86 ",639 ,"23,67 ",213 ,"7,89 "
2020-10-06,Madrid,252.762 ,1.690 ,47.329 ,"710,28 ",19.546 ,"293,33 ",4.311 ,"64,70 ",916 ,"13,75 "
2020-10-06,Melilla,1.162 ,17 ,389 ,"449,78 ",184 ,"212,75 ",198 ,"228,94 ",66 ,"76,31 "
2020-10-06,Murcia,21.518 ,105 ,5.228 ,"349,96 ",2.114 ,"141,51 ",2.146 ,"143,65 ",539 ,"36,08 "
2020-10-06,Navarra,19.881 ,272 ,4.404 ,"673,17 ",1.962 ,"299,90 ",1.850 ,"282,78 ",717 ,"109,60 "
2020-10-06,País Vasco,46.762 ,323 ,5.268 ,"238,61 ",2.510 ,"113,69 ",74 ,"3,35 ",11 ,"0,50 "
2020-10-06,La Rioja,9.001 ,73 ,1.223 ,"386,05 ",543 ,"171,40 ",466 ,"147,10 ",156 ,"49,24 "
2020-10-07,Andalucía,70.560 ,473 ,14.030 ,"166,74 ",5.812 ,"69,07 ",2.740 ,"32,56 ",639 ,"7,59 "
2020-10-07,Aragón,38.088 ,395 ,4.047 ,"306,76 ",1.654 ,"125,37 ",1.026 ,"77,77 ",243 ,"18,42 "
2020-10-07,Asturias,6.121 ,119 ,1.348 ,"131,80 ",716 ,"70,00 ",195 ,"19,07 ",6 ,"0,59 "
2020-10-07,Baleares,14.717 ,31 ,1.467 ,"127,63 ",625 ,"54,37 ",698 ,"60,72 ",354 ,"30,80 "
2020-10-07,Canarias,14.463 ,110 ,2.094 ,"97,24 ",949 ,"44,07 ",899 ,"41,75 ",269 ,"12,49 "
2020-10-07,Cantabria,7.124 ,43 ,691 ,"118,92 ",319 ,"54,90 ",103 ,"17,73 ",33 ,"5,68 "
2020-10-07,Castilla La Mancha,47.139 ,94 ,7.557 ,"371,74 ",3.101 ,"152,54 ",2.458 ,"120,91 ",574 ,"28,24 "
2020-10-07,Castilla y León,52.959 ,92 ,9.157 ,"381,61 ",3.995 ,"166,49 ",2.632 ,"109,69 ",791 ,"32,96 "
2020-10-07,Cataluña,150.438 ,198 ,14.622 ,"190,51 ",7.489 ,"97,57 ",5.253 ,"68,44 ",1.631 ,"21,25 "
2020-10-07,Ceuta,717 ,21 ,210 ,"247,71 ",111 ,"130,93 ",128 ,"150,98 ",26 ,"30,67 "
2020-10-07,C. Valenciana,43.938 ,106 ,5.025 ,"100,42 ",2.275 ,"45,47 ",2.092 ,"41,81 ",549 ,"10,97 "
2020-10-07,Extremadura,11.839 ,215 ,2.428 ,"227,40 ",1.143 ,"107,05 ",504 ,"47,20 ",173 ,"16,20 "
2020-10-07,Galicia,22.765 ,211 ,2.822 ,"104,54 ",1.477 ,"54,71 ",645 ,"23,89 ",223 ,"8,26 "
2020-10-07,Madrid,255.615 ,2.325 ,39.391 ,"591,16 ",15.831 ,"237,58 ",5.384 ,"80,80 ",1.092 ,"16,39 "
2020-10-07,Melilla,1.182 ,10 ,358 ,"413,94 ",162 ,"187,31 ",191 ,"220,84 ",51 ,"58,97 "
2020-10-07,Murcia,22.171 ,211 ,5.418 ,"362,68 ",2.379 ,"159,25 ",2.267 ,"151,75 ",655 ,"43,85 "
2020-10-07,Navarra,20.144 ,253 ,4.242 ,"648,41 ",1.949 ,"297,91 ",1.841 ,"281,41 ",711 ,"108,68 "
2020-10-07,País Vasco,46.811 ,57 ,4.917 ,"222,71 ",2.153 ,"97,52 ",64 ,"2,90 ",5 ,"0,23 "
2020-10-07,La Rioja,9.110 ,111 ,1.248 ,"393,94 ",587 ,"185,29 ",471 ,"148,68 ",156 ,"49,24 "
2020-10-08,Andalucía,72.556 ,444 ,14.638 ,"173,97 ",6.315 ,"75,05 ",2.907 ,"34,55 ",825 ,"9,80 "
2020-10-08,Aragón,38.541 ,433 ,4.234 ,"320,93 ",1.826 ,"138,41 ",977 ,"74,05 ",325 ,"24,63 "
2020-10-08,Asturias,6.237 ,118 ,1.364 ,"133,36 ",724 ,"70,79 ",152 ,"14,86 ",7 ,"0,68 "
2020-10-08,Baleares,14.859 ,49 ,1.416 ,"123,19 ",630 ,"54,81 ",721 ,"62,73 ",420 ,"36,54 "
2020-10-08,Canarias,14.588 ,118 ,2.066 ,"95,94 ",896 ,"41,61 ",888 ,"41,24 ",261 ,"12,12 "
2020-10-08,Cantabria,7.161 ,37 ,662 ,"113,93 ",312 ,"53,69 ",104 ,"17,90 ",29 ,"4,99 "
2020-10-08,Castilla La Mancha,47.968 ,157 ,7.510 ,"369,43 ",3.195 ,"157,17 ",2.567 ,"126,28 ",657 ,"32,32 "
2020-10-08,Castilla y León,53.735 ,86 ,8.991 ,"374,70 ",3.847 ,"160,32 ",2.666 ,"111,10 ",878 ,"36,59 "
2020-10-08,Cataluña,152.154 ,179 ,14.942 ,"194,68 ",7.692 ,"100,22 ",5.333 ,"69,48 ",1.581 ,"20,60 "
2020-10-08,Ceuta,750 ,32 ,236 ,"278,38 ",119 ,"140,37 ",146 ,"172,22 ",36 ,"42,46 "
2020-10-08,C. Valenciana,44.644 ,156 ,5.220 ,"104,32 ",2.497 ,"49,90 ",2.176 ,"43,49 ",597 ,"11,93 "
2020-10-08,Extremadura,12.041 ,151 ,2.434 ,"227,96 ",1.174 ,"109,95 ",493 ,"46,17 ",170 ,"15,92 "
2020-10-08,Galicia,23.055 ,285 ,2.915 ,"107,98 ",1.580 ,"58,53 ",650 ,"24,08 ",207 ,"7,67 "
2020-10-08,Madrid,258.767 ,2.265 ,37.572 ,"563,86 ",15.322 ,"229,94 ",6.135 ,"92,07 ",1.030 ,"15,46 "
2020-10-08,Melilla,1.230 ,27 ,379 ,"438,22 ",181 ,"209,28 ",213 ,"246,28 ",63 ,"72,84 "
2020-10-08,Murcia,22.633 ,98 ,5.404 ,"361,74 ",2.437 ,"163,13 ",2.285 ,"152,96 ",660 ,"44,18 "
2020-10-08,Navarra,20.553 ,400 ,4.291 ,"655,90 ",2.127 ,"325,12 ",1.950 ,"298,07 ",809 ,"123,66 "
2020-10-08,País Vasco,47.631 ,438 ,5.231 ,"236,94 ",2.586 ,"117,13 ",98 ,"4,44 ",10 ,"0,45 "
2020-10-08,La Rioja,9.221 ,112 ,1.252 ,"395,20 ",589 ,"185,92 ",502 ,"158,46 ",187 ,"59,03 "
2020-10-09,Andalucía,74.620 ,477 ,15.119 ,"179,68 ",7.242 ,"86,07 ",3.142 ,"37,34 ",972 ,"11,55 "
2020-10-09,Aragón,39.267 ,487 ,5.036 ,"381,72 ",2.714 ,"205,72 ",2.048 ,"155,23 ",698 ,"52,91 "
2020-10-09,Asturias,6.353 ,117 ,1.389 ,"135,80 ",766 ,"74,89 ",101 ,"9,87 ",5 ,"0,49 "
2020-10-09,Baleares,14.975 ,48 ,1.392 ,"121,10 ",631 ,"54,90 ",741 ,"64,47 ",355 ,"30,88 "
2020-10-09,Canarias,14.775 ,177 ,1.994 ,"92,60 ",885 ,"41,10 ",904 ,"41,98 ",271 ,"12,58 "
2020-10-09,Cantabria,7.192 ,30 ,624 ,"107,39 ",305 ,"52,49 ",114 ,"19,62 ",33 ,"5,68 "
2020-10-09,Castilla La Mancha,48.584 ,141 ,7.334 ,"360,77 ",3.181 ,"156,48 ",2.602 ,"128,00 ",701 ,"34,48 "
2020-10-09,Castilla y León,54.744 ,68 ,8.923 ,"371,86 ",4.006 ,"166,95 ",2.831 ,"117,98 ",978 ,"40,76 "
2020-10-09,Cataluña,154.354 ,240 ,16.256 ,"211,80 ",8.329 ,"108,52 ",5.663 ,"73,78 ",1.607 ,"20,94 "
2020-10-09,Ceuta,790 ,32 ,258 ,"304,33 ",144 ,"169,86 ",168 ,"198,17 ",51 ,"60,16 "
2020-10-09,C. Valenciana,45.220 ,163 ,5.272 ,"105,36 ",2.589 ,"51,74 ",2.354 ,"47,04 ",700 ,"13,99 "
2020-10-09,Extremadura,12.269 ,208 ,2.343 ,"219,44 ",1.230 ,"115,20 ",529 ,"49,55 ",195 ,"18,26 "
2020-10-09,Galicia,23.523 ,458 ,3.130 ,"115,95 ",1.838 ,"68,09 ",687 ,"25,45 ",212 ,"7,85 "
2020-10-09,Madrid,261.762 ,2.256 ,36.025 ,"540,64 ",15.323 ,"229,96 ",6.519 ,"97,83 ",1.364 ,"20,47 "
2020-10-09,Melilla,1.273 ,27 ,398 ,"460,18 ",194 ,"224,31 ",225 ,"260,15 ",72 ,"83,25 "
2020-10-09,Murcia,23.013 ,88 ,5.114 ,"342,33 ",2.399 ,"160,59 ",2.250 ,"150,61 ",664 ,"44,45 "
2020-10-09,Navarra,21.016 ,452 ,4.418 ,"675,31 ",2.246 ,"343,31 ",2.143 ,"327,57 ",926 ,"141,54 "
2020-10-09,País Vasco,48.083 ,438 ,5.311 ,"240,56 ",2.635 ,"119,35 ",83 ,"3,76 ",10 ,"0,45 "
2020-10-09,La Rioja,9.299 ,79 ,1.199 ,"378,47 ",590 ,"186,24 ",514 ,"162,25 ",186 ,"58,71 "
2020-10-12,Andalucía,79.383 ,259 ,16.359 ,"194,42 ",8.785 ,"104,41 ",3.489 ,"41,47 ",1.186 ,"14,10 "
2020-10-12,Aragón,40.672 ,397 ,5.337 ,"404,54 ",3.065 ,"232,32 ",2.406 ,"182,37 ",949 ,"71,93 "
2020-10-12,Asturias,6.986 ,160 ,1.718 ,"167,97 ",1.070 ,"104,61 ",47 ,"4,60 ",15 ,"1,47 "
2020-10-12,Baleares,15.349 ,64 ,1.405 ,"122,23 ",673 ,"58,55 ",840 ,"73,08 ",305 ,"26,53 "
2020-10-12,Canarias,15.173 ,133 ,1.905 ,"88,47 ",894 ,"41,52 ",854 ,"39,66 ",253 ,"11,75 "
2020-10-12,Cantabria,7.362 ,35 ,662 ,"113,93 ",318 ,"54,73 ",119 ,"20,48 ",43 ,"7,40 "
2020-10-12,Castilla La Mancha,49.613 ,31 ,6.646 ,"326,93 ",2.804 ,"137,93 ",2.408 ,"118,45 ",596 ,"29,32 "
2020-10-12,Castilla y León,57.489 ,124 ,9.685 ,"403,62 ",5.052 ,"210,54 ",3.005 ,"125,23 ",1.001 ,"41,72 "
2020-10-12,Cataluña,160.551 ,195 ,20.184 ,"262,98 ",11.422 ,"148,82 ",6.837 ,"89,08 ",2.207 ,"28,75 "
2020-10-12,Ceuta,847 ,3 ,272 ,"320,84 ",162 ,"191,09 ",168 ,"198,17 ",49 ,"57,80 "
2020-10-12,C. Valenciana,45.813 ,29 ,4.763 ,"95,19 ",2.131 ,"42,59 ",1.976 ,"39,49 ",398 ,"7,95 "
2020-10-12,Extremadura,12.856 ,156 ,2.468 ,"231,15 ",1.379 ,"129,15 ",499 ,"46,74 ",182 ,"17,05 "
2020-10-12,Galicia,24.522 ,295 ,3.537 ,"131,02 ",2.121 ,"78,57 ",765 ,"28,34 ",263 ,"9,74 "
2020-10-12,Madrid,266.896 ,330 ,33.422 ,"501,58 ",14.969 ,"224,65 ",5.620 ,"84,34 ",1.376 ,"20,65 "
2020-10-12,Melilla,1.400 ,13 ,437 ,"505,28 ",253 ,"292,53 ",270 ,"312,19 ",84 ,"97,12 "
2020-10-12,Murcia,23.926 ,5 ,4.732 ,"316,76 ",2.083 ,"139,43 ",2.218 ,"148,47 ",566 ,"37,89 "
2020-10-12,Navarra,22.474 ,546 ,4.881 ,"746,09 ",2.862 ,"437,47 ",2.608 ,"398,65 ",1.228 ,"187,71 "
2020-10-12,País Vasco,48.151 ,0 ,4.182 ,"189,42 ",1.696 ,"76,82 ",51 ,"2,31 ",3 ,"0,14 "
2020-10-12,La Rioja,9.505 ,50 ,1.139 ,"359,54 ",585 ,"184,66 ",491 ,"154,99 ",156 ,"49,24 "
2020-10-13,Andalucía,79.383 ,- ,15.574 ,"185,09 ",7.608 ,"90,42 ",3.113 ,"37,00 ",829 ,"9,85 "
2020-10-13,Aragón,41.029 ,361 ,5.470 ,"414,62 ",3.126 ,"236,95 ",2.379 ,"180,32 ",874 ,"66,25 "
2020-10-13,Asturias,7.125 ,139 ,1.790 ,"175,01 ",1.125 ,"109,99 ",57 ,"5,57 ",11 ,"1,08 "
2020-10-13,Baleares,15.454 ,38 ,1.410 ,"122,67 ",658 ,"57,24 ",834 ,"72,56 ",262 ,"22,79 "
2020-10-13,Canarias,15.236 ,56 ,1.879 ,"87,26 ",873 ,"40,54 ",790 ,"36,69 ",212 ,"9,84 "
2020-10-13,Cantabria,7.407 ,45 ,634 ,"109,11 ",325 ,"55,93 ",104 ,"17,90 ",30 ,"5,16 "
2020-10-13,Castilla La Mancha,49.873 ,33 ,6.345 ,"312,12 ",2.489 ,"122,44 ",2.214 ,"108,91 ",443 ,"21,79 "
2020-10-13,Castilla y León,57.909 ,14 ,9.684 ,"403,58 ",4.894 ,"203,96 ",2.819 ,"117,48 ",770 ,"32,09 "
2020-10-13,Cataluña,161.769 ,165 ,20.188 ,"263,03 ",10.947 ,"142,63 ",6.624 ,"86,30 ",1.933 ,"25,18 "
2020-10-13,Ceuta,877 ,18 ,281 ,"331,46 ",177 ,"208,78 ",174 ,"205,24 ",58 ,"68,41 "
2020-10-13,C. Valenciana,46.081 ,21 ,4.758 ,"95,09 ",1.975 ,"39,47 ",1.840 ,"36,77 ",332 ,"6,63 "
2020-10-13,Extremadura,13.010 ,142 ,2.489 ,"233,12 ",1.370 ,"128,31 ",512 ,"47,95 ",184 ,"17,23 "
2020-10-13,Galicia,24.770 ,253 ,3.646 ,"135,06 ",2.209 ,"81,83 ",766 ,"28,38 ",252 ,"9,34 "
2020-10-13,Madrid,268.022 ,491 ,32.594 ,"489,15 ",13.776 ,"206,74 ",5.128 ,"76,96 ",1.188 ,"17,83 "
2020-10-13,Melilla,1.448 ,21 ,470 ,"543,43 ",274 ,"316,81 ",281 ,"324,90 ",80 ,"92,50 "
2020-10-13,Murcia,24.056 ,10 ,4.616 ,"308,99 ",1.857 ,"124,31 ",2.010 ,"134,55 ",422 ,"28,25 "
2020-10-13,Navarra,22.871 ,363 ,4.951 ,"756,79 ",2.980 ,"455,51 ",2.675 ,"408,89 ",1.195 ,"182,66 "
2020-10-13,País Vasco,50.097 ,508 ,5.845 ,"264,75 ",3.307 ,"149,79 ",32 ,"1,45 ",8 ,"0,36 "
2020-10-13,La Rioja,9.669 ,81 ,1.219 ,"384,79 ",677 ,"213,70 ",548 ,"172,98 ",207 ,"65,34 "
2020-10-14,Andalucía,81.773 ,300 ,16.739 ,"198,94 ",8.073 ,"95,94 ",3.417 ,"40,61 ",892 ,"10,60 "
2020-10-14,Aragón,41.298 ,265 ,5.414 ,"410,37 ",2.975 ,"225,50 ",2.433 ,"184,42 ",845 ,"64,05 "
2020-10-14,Asturias,7.312 ,183 ,1.908 ,"186,55 ",1.195 ,"116,84 ",42 ,"4,11 ",10 ,"0,98 "
2020-10-14,Baleares,15.568 ,39 ,1.377 ,"119,80 ",670 ,"58,29 ",879 ,"76,47 ",258 ,"22,45 "
2020-10-14,Canarias,15.303 ,62 ,1.782 ,"82,75 ",820 ,"38,08 ",772 ,"35,85 ",207 ,"9,61 "
2020-10-14,Cantabria,7.478 ,71 ,672 ,"115,65 ",353 ,"60,75 ",99 ,"17,04 ",30 ,"5,16 "
2020-10-14,Castilla La Mancha,50.780 ,60 ,6.771 ,"333,08 ",2.755 ,"135,52 ",2.423 ,"119,19 ",522 ,"25,68 "
2020-10-14,Castilla y León,58.811 ,64 ,9.817 ,"409,12 ",4.983 ,"207,66 ",3.073 ,"128,07 ",857 ,"35,72 "
2020-10-14,Cataluña,163.274 ,321 ,20.219 ,"263,43 ",10.361 ,"134,99 ",6.702 ,"87,32 ",1.805 ,"23,52 "
2020-10-14,Ceuta,884 ,7 ,276 ,"325,56 ",161 ,"189,91 ",160 ,"188,73 ",47 ,"55,44 "
2020-10-14,C. Valenciana,46.842 ,92 ,5.102 ,"101,96 ",2.115 ,"42,27 ",2.134 ,"42,65 ",463 ,"9,25 "
2020-10-14,Extremadura,13.227 ,187 ,2.517 ,"235,74 ",1.356 ,"127,00 ",571 ,"53,48 ",208 ,"19,48 "
2020-10-14,Galicia,25.011 ,232 ,3.721 ,"137,84 ",2.233 ,"82,72 ",821 ,"30,41 ",252 ,"9,34 "
2020-10-14,Madrid,270.745 ,2.212 ,30.861 ,"463,14 ",13.156 ,"197,44 ",5.439 ,"81,63 ",1.288 ,"19,33 "
2020-10-14,Melilla,1.466 ,10 ,446 ,"515,68 ",259 ,"299,47 ",268 ,"309,87 ",62 ,"71,69 "
2020-10-14,Murcia,24.682 ,66 ,4.865 ,"325,66 ",1.983 ,"132,74 ",2.179 ,"145,86 ",547 ,"36,62 "
2020-10-14,Navarra,23.259 ,376 ,5.064 ,"774,06 ",3.104 ,"474,46 ",2.741 ,"418,98 ",1.138 ,"173,95 "
2020-10-14,País Vasco,50.492 ,383 ,5.825 ,"263,84 ",3.283 ,"148,70 ",35 ,"1,59 ",13 ,"0,59 "
2020-10-14,La Rioja,9.851 ,174 ,1.334 ,"421,09 ",742 ,"234,22 ",630 ,"198,86 ",278 ,"87,75 "
2020-10-15,Andalucía,83.819 ,433 ,17.350 ,"206,20 ",7.897 ,"93,85 ",3.585 ,"42,61 ",897 ,"10,66 "
2020-10-15,Aragón,41.895 ,575 ,5.728 ,"434,17 ",3.120 ,"236,49 ",2.548 ,"193,13 ",843 ,"63,90 "
2020-10-15,Asturias,7.502 ,188 ,1.991 ,"194,66 ",1.266 ,"123,78 ",32 ,"3,13 ",9 ,"0,88 "
2020-10-15,Baleares,15.697 ,60 ,1.392 ,"121,10 ",686 ,"59,68 ",954 ,"83,00 ",268 ,"23,32 "
2020-10-15,Canarias,15.425 ,107 ,1.720 ,"79,87 ",815 ,"37,85 ",756 ,"35,11 ",187 ,"8,68 "
2020-10-15,Cantabria,7.536 ,58 ,686 ,"118,06 ",374 ,"64,36 ",98 ,"16,87 ",34 ,"5,85 "
2020-10-15,Castilla La Mancha,51.514 ,106 ,6.786 ,"333,81 ",2.847 ,"140,05 ",2.543 ,"125,09 ",583 ,"28,68 "
2020-10-15,Castilla y León,59.976 ,349 ,10.043 ,"418,54 ",5.103 ,"212,67 ",3.325 ,"138,57 ",894 ,"37,26 "
2020-10-15,Cataluña,165.445 ,313 ,20.894 ,"272,23 ",10.477 ,"136,50 ",7.615 ,"99,22 ",2.243 ,"29,22 "
2020-10-15,Ceuta,899 ,12 ,268 ,"316,12 ",140 ,"165,14 ",161 ,"189,91 ",44 ,"51,90 "
2020-10-15,C. Valenciana,47.622 ,150 ,5.341 ,"106,74 ",2.255 ,"45,07 ",2.347 ,"46,90 ",562 ,"11,23 "
2020-10-15,Extremadura,13.563 ,302 ,2.673 ,"250,35 ",1.472 ,"137,87 ",606 ,"56,76 ",203 ,"19,01 "
2020-10-15,Galicia,25.262 ,246 ,3.785 ,"140,21 ",2.195 ,"81,31 ",846 ,"31,34 ",276 ,"10,22 "
2020-10-15,Madrid,273.615 ,2.292 ,30.048 ,"450,94 ",12.981 ,"194,81 ",9.776 ,"146,71 ",2.537 ,"38,07 "
2020-10-15,Melilla,1.504 ,26 ,455 ,"526,09 ",257 ,"297,15 ",266 ,"307,56 ",61 ,"70,53 "
2020-10-15,Murcia,25.224 ,155 ,5.008 ,"335,23 ",2.068 ,"138,43 ",2.313 ,"154,83 ",617 ,"41,30 "
2020-10-15,Navarra,23.732 ,454 ,5.306 ,"811,05 ",3.162 ,"483,33 ",2.877 ,"439,76 ",1.116 ,"170,59 "
2020-10-15,País Vasco,51.163 ,644 ,6.114 ,"276,93 ",3.505 ,"158,76 ",55 ,"2,49 ",12 ,"0,54 "
2020-10-15,La Rioja,9.981 ,133 ,1.365 ,"430,87 ",768 ,"242,43 ",679 ,"214,33 ",308 ,"97,22 "
2020-10-16,Andalucía,86.689 ,497 ,19.039 ,"226,27 ",8.291 ,"98,54 ",3.951 ,"46,96 ",1.068 ,"12,69 "
2020-10-16,Aragón,42.554 ,625 ,6.009 ,"455,47 ",3.261 ,"247,18 ",2.758 ,"209,05 ",940 ,"71,25 "
2020-10-16,Asturias,7.701 ,198 ,2.114 ,"206,69 ",1.344 ,"131,40 ",29 ,"2,84 ",7 ,"0,68 "
2020-10-16,Baleares,15.822 ,23 ,1.418 ,"123,36 ",688 ,"59,85 ",914 ,"79,52 ",307 ,"26,71 "
2020-10-16,Canarias,15.572 ,138 ,1.666 ,"77,37 ",781 ,"36,27 ",760 ,"35,29 ",217 ,"10,08 "
2020-10-16,Cantabria,7.621 ,85 ,733 ,"126,14 ",429 ,"73,83 ",124 ,"21,34 ",55 ,"9,47 "
2020-10-16,Castilla La Mancha,52.336 ,161 ,6.978 ,"343,26 ",2.891 ,"142,21 ",2.647 ,"130,21 ",645 ,"31,73 "
2020-10-16,Castilla y León,60.687 ,61 ,9.904 ,"412,74 ",4.647 ,"193,66 ",3.401 ,"141,74 ",942 ,"39,26 "
2020-10-16,Cataluña,168.208 ,275 ,22.115 ,"288,14 ",10.846 ,"141,31 ",7.877 ,"102,63 ",2.234 ,"29,11 "
2020-10-16,Ceuta,923 ,23 ,276 ,"325,56 ",133 ,"156,88 ",165 ,"194,63 ",39 ,"46,00 "
2020-10-16,C. Valenciana,48.524 ,122 ,5.759 ,"115,09 ",2.498 ,"49,92 ",2.603 ,"52,02 ",677 ,"13,53 "
